FID,categoria,nombre,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
38,Reserva Natural de la Sociedad Civil,Altamira,0.606055,0.604,0.6316913043478262,0.6286782608695652,0.6434478260869565,0.5740130434782609,0.6207608695652175,0.5997260869565217,0.664608695652174,0.6912217391304348,0.6554608695652174,0.6568652173913043,0.6277391304347826,0.6496260869565217,0.6159652173913044,0.7043869565217391,0.7085260869565218,0.7047826086956522,0.6202478260869565,0.676904347826087,0.7082739130434783,0.6862565217391304,0.6687304347826087,0.6867608695652174,0.7427565217391304,0.743
39,Reserva Natural de la Sociedad Civil,Matabrava,0.56986,0.5889217391304348,0.6034086956521739,0.6107260869565218,0.600104347826087,0.5728130434782609,0.5634869565217391,0.5325739130434783,0.5698826086956522,0.6032130434782609,0.5733391304347826,0.5934782608695652,0.5902826086956522,0.6056260869565218,0.5777608695652174,0.6108782608695652,0.627008695652174,0.6417652173913043,0.5708478260869565,0.6000217391304348,0.6004782608695652,0.6332565217391304,0.6036304347826087,0.6308173913043479,0.6346782608695652,0.6359714285714285
40,Reserva Natural de la Sociedad Civil,Miravalles,0.52922,0.5845913043478261,0.5848434782608696,0.5838391304347826,0.6106869565217391,0.6142260869565217,0.5544,0.5242608695652174,0.5797521739130436,0.598995652173913,0.5611739130434783,0.6241652173913044,0.5495391304347826,0.5399304347826087,0.6149695652173913,0.5935826086956523,0.6156304347826087,0.5916826086956523,0.5689652173913043,0.5967652173913043,0.6170260869565217,0.6155173913043478,0.5687913043478261,0.6177826086956523,0.647795652173913,0.6456000000000001
41,Reserva Natural de la Sociedad Civil,El Boral,0.48341000000000006,0.5063913043478261,0.5095869565217391,0.497904347826087,0.5277000000000001,0.5290695652173913,0.5128826086956523,0.48365652173913043,0.5107826086956522,0.5319782608695652,0.5226782608695653,0.5230478260869565,0.5368652173913043,0.5147608695652174,0.5090739130434783,0.5489869565217391,0.5567608695652174,0.5740478260869565,0.5105652173913043,0.5221260869565217,0.5324478260869565,0.5275695652173913,0.5422173913043479,0.5712652173913043,0.5726391304347827,0.5805857142857144
42,Reserva Natural de la Sociedad Civil,Maturin,0.521565,0.48885217391304353,0.5444434782608696,0.5022347826086957,0.5190739130434783,0.5353695652173913,0.5607869565217392,0.506195652173913,0.5509086956521739,0.5529347826086958,0.5004652173913043,0.5271913043478261,0.526295652173913,0.4937565217391304,0.48978695652173915,0.5650391304347826,0.5509478260869566,0.5688826086956522,0.5460695652173914,0.5402869565217391,0.528813043478261,0.5393434782608696,0.550495652173913,0.5479652173913043,0.6085869565217391,0.5165714285714286
43,Distritos Regionales de Manejo Integrado,El Tinije,0.577325,0.5747130434782609,0.6268217391304348,0.5828173913043478,0.5943695652173914,0.5980434782608697,0.5568217391304349,0.5606347826086957,0.5794565217391304,0.6181173913043478,0.5820913043478261,0.5877739130434784,0.5710652173913043,0.6079739130434784,0.6105739130434783,0.5444695652173913,0.6130869565217392,0.6164695652173914,0.578995652173913,0.5906260869565217,0.6032217391304349,0.592008695652174,0.6253869565217391,0.5892695652173914,0.6250130434782609,0.6002000000000001
44,Parques Naturales Regionales,San Miguel de los Farallones,0.5621700000000001,0.6694782608695652,0.7009391304347826,0.707204347826087,0.6990739130434783,0.7139,0.7387304347826087,0.6856304347826088,0.7029782608695653,0.7373391304347826,0.6706173913043478,0.6760347826086958,0.6500739130434783,0.7000565217391305,0.633,0.6572913043478261,0.6187695652173913,0.6286826086956522,0.5931608695652174,0.6474434782608697,0.6785913043478261,0.6357260869565218,0.6961086956521739,0.6110304347826088,0.7591130434782609,0.6867428571428572
45,Distritos Regionales de Manejo Integrado,El Bocachico,0.5540550000000001,0.5435,0.5413434782608696,0.5296652173913043,0.5381565217391304,0.5722913043478262,0.5654739130434783,0.5534695652173913,0.5555391304347826,0.6118130434782609,0.5617739130434783,0.584295652173913,0.5467565217391305,0.5773391304347826,0.5369913043478262,0.5421043478260871,0.5631913043478262,0.5984739130434783,0.5214391304347826,0.536695652173913,0.5916130434782609,0.5771652173913043,0.6012521739130435,0.5945869565217391,0.5963391304347826,0.6767857142857143
46,Reserva Natural de la Sociedad Civil,Altamira,0.566135,0.5761086956521739,0.6263217391304349,0.6028173913043479,0.5872304347826087,0.5941434782608697,0.5896695652173913,0.5928739130434784,0.5938217391304348,0.6248304347826087,0.5999260869565217,0.6115739130434783,0.5996782608695652,0.5910869565217391,0.5782217391304348,0.5937782608695652,0.65,0.6484260869565217,0.5793913043478262,0.6176913043478262,0.6382695652173913,0.6712260869565218,0.6280434782608696,0.6499956521739131,0.6631782608695652,0.6217
47,Reserva Natural de la Sociedad Civil,Cañas Bravas,0.48827,0.5109695652173913,0.5706739130434784,0.5068782608695652,0.46844347826086963,0.5446478260869565,0.5032521739130436,0.5057521739130435,0.5070521739130435,0.4991304347826087,0.5394695652173913,0.49952608695652173,0.5165608695652174,0.46283913043478264,0.46581739130434785,0.592095652173913,0.5338652173913043,0.5320391304347827,0.4497652173913043,0.5623695652173913,0.5407391304347826,0.5227478260869566,0.5354913043478261,0.5733217391304348,0.6210478260869565,0.5516285714285715
48,Distritos Regionales de Manejo Integrado,El Tinije,0.71634,0.6992913043478262,0.7435260869565218,0.7264826086956523,0.7523565217391305,0.753008695652174,0.7520782608695652,0.6885869565217392,0.6944304347826087,0.6885608695652174,0.6243565217391305,0.6721652173913043,0.6731304347826087,0.7271000000000001,0.610095652173913,0.6565173913043478,0.6262695652173913,0.6827347826086957,0.5855086956521739,0.6068347826086957,0.6307304347826087,0.5875260869565218,0.6540260869565218,0.616295652173913,0.6761043478260871,0.6030142857142857
49,Reserva Natural de la Sociedad Civil,Jalisco,0.57213,0.5628739130434783,0.5993434782608696,0.5621217391304348,0.6047521739130435,0.5963304347826087,0.5643304347826087,0.5519434782608696,0.5428695652173914,0.5926652173913043,0.5255608695652174,0.5577304347826088,0.5699000000000001,0.5128913043478261,0.5782217391304348,0.5917652173913044,0.5996565217391304,0.5784826086956523,0.5470478260869566,0.5989173913043478,0.6339869565217391,0.612395652173913,0.5479478260869566,0.5836608695652175,0.6482913043478261,0.6262285714285715
50,Reserva Natural de la Sociedad Civil,Limonal,0.534675,0.5098260869565218,0.5443130434782609,0.5504869565217392,0.5240304347826087,0.563095652173913,0.5193695652173913,0.4752173913043478,0.5192521739130436,0.49841304347826093,0.4621782608695652,0.5033304347826087,0.5363478260869565,0.5246739130434783,0.530704347826087,0.5736652173913044,0.5482565217391304,0.5240478260869565,0.531895652173913,0.5503043478260871,0.5576782608695652,0.5694347826086957,0.5465739130434784,0.5491869565217391,0.6065782608695652,0.6357
51,Distritos Regionales de Manejo Integrado,Mata de la Urama,0.652965,0.6713739130434784,0.7017,0.7004826086956523,0.7275782608695652,0.6869521739130435,0.7175434782608696,0.6590826086956523,0.6815304347826088,0.745,0.7006347826086957,0.676804347826087,0.6875217391304348,0.6730608695652174,0.6824956521739131,0.6853608695652175,0.6355217391304349,0.6979347826086957,0.6964260869565218,0.6219695652173913,0.6992869565217391,0.6469521739130435,0.6100173913043478,0.7075217391304348,0.7134956521739131,0.7437857142857144
52,Reserva Natural de la Sociedad Civil,El Milagro,0.521105,0.5318391304347826,0.5284521739130436,0.5270478260869566,0.5430521739130435,0.5122826086956522,0.4959217391304348,0.5089913043478261,0.5106434782608696,0.5657217391304348,0.5229,0.5250869565217391,0.5415391304347826,0.5527869565217391,0.503504347826087,0.5745782608695652,0.5387217391304349,0.5830260869565217,0.5199391304347826,0.5324304347826088,0.5592608695652175,0.5548565217391305,0.5312565217391304,0.5433,0.5875826086956523,0.5019857142857144
