FID,categoria,nombre,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
35,Reserva Natural de la Sociedad Civil,Caño Viejo,0.304885,0.31927391304347824,0.3009434782608696,0.26954347826086955,0.30322608695652176,0.31171739130434784,0.2955695652173913,0.29339565217391306,0.2861130434782609,0.3269956521739131,0.3102086956521739,0.29891304347826086,0.2875695652173913,0.29839565217391306,0.3056304347826087,0.32763478260869566,0.33177826086956524,0.33511739130434787,0.28518260869565215,0.27597826086956523,0.3143565217391305,0.31349565217391306,0.2800086956521739,0.2983,0.30634782608695654,0.3155
36,Reserva Natural de la Sociedad Civil,El Tirriagal,0.27823000000000003,0.27377391304347826,0.2779478260869565,0.2692521739130435,0.2652304347826087,0.2664130434782609,0.2589173913043479,0.2466304347826087,0.24833478260869565,0.2636869565217392,0.2640217391304348,0.29990869565217393,0.28370869565217394,0.2598608695652174,0.2612,0.2951739130434783,0.28197391304347824,0.2875608695652174,0.2681608695652174,0.2667608695652174,0.3072086956521739,0.3042782608695652,0.25440434782608695,0.2906782608695652,0.2903521739130435,0.28632857142857143
37,Distritos Regionales de Manejo Integrado,El Tinije,0.37082,0.3545913043478261,0.37003478260869566,0.3719826086956522,0.37040869565217394,0.3832086956521739,0.3864086956521739,0.3732173913043479,0.3915869565217392,0.40537391304347825,0.40800434782608697,0.4258391304347826,0.42960000000000004,0.4382608695652174,0.41600000000000004,0.4481391304347826,0.4420173913043478,0.4678260869565217,0.42452173913043484,0.48100434782608703,0.4754260869565217,0.4767434782608696,0.4576,0.4928565217391304,0.45203043478260874,0.49810000000000004
38,Reserva Natural de la Sociedad Civil,Altamira,0.369545,0.3771434782608696,0.3983956521739131,0.39281304347826085,0.38145217391304354,0.3674695652173913,0.3983260869565218,0.3941608695652174,0.4165434782608696,0.45378260869565223,0.4279347826086957,0.41646086956521744,0.4008260869565218,0.4168521739130435,0.40393913043478263,0.4811391304347826,0.47444347826086963,0.47694347826086964,0.3905217391304348,0.437004347826087,0.45420000000000005,0.4537913043478261,0.44470000000000004,0.45500869565217394,0.47274782608695654,0.4647285714285715
39,Reserva Natural de la Sociedad Civil,Matabrava,0.35115,0.3586217391304348,0.36512608695652177,0.36845652173913046,0.3471608695652174,0.35347391304347825,0.3356913043478261,0.32680434782608697,0.3541130434782609,0.37955652173913046,0.37901304347826087,0.3866826086956522,0.3726956521739131,0.37936521739130435,0.3553434782608696,0.3728782608695652,0.402904347826087,0.4059695652173913,0.35779130434782613,0.37610000000000005,0.38999130434782614,0.4350173913043478,0.38627391304347825,0.4056739130434783,0.3912260869565218,0.3694714285714286
40,Reserva Natural de la Sociedad Civil,Miravalles,0.28436500000000003,0.3102782608695652,0.3174782608695652,0.2886,0.3216608695652174,0.31548260869565214,0.2934782608695652,0.2717608695652174,0.31672173913043483,0.3140782608695652,0.30294782608695653,0.3325173913043479,0.2926521739130435,0.30331739130434787,0.34966521739130435,0.33965652173913047,0.3586956521739131,0.3287,0.3070695652173913,0.2921913043478261,0.3121652173913044,0.34487391304347825,0.3133130434782609,0.346304347826087,0.35150434782608697,0.3402428571428572
41,Reserva Natural de la Sociedad Civil,El Boral,0.23167,0.2536260869565218,0.25657391304347826,0.25036521739130435,0.2572695652173913,0.26427826086956524,0.2589173913043479,0.23620434782608696,0.26894347826086956,0.2743652173913044,0.29661304347826084,0.26276086956521744,0.2649130434782609,0.2585130434782609,0.2830695652173913,0.27945652173913044,0.26910869565217393,0.3122695652173913,0.27088260869565217,0.2722391304347826,0.2846782608695652,0.2712695652173913,0.2961521739130435,0.3144130434782609,0.31038260869565215,0.2964428571428572
42,Reserva Natural de la Sociedad Civil,Maturin,0.263425,0.2589391304347826,0.2883608695652174,0.2640391304347826,0.27512608695652174,0.28518695652173914,0.28823043478260874,0.26371739130434785,0.2981565217391305,0.29230869565217393,0.2762869565217392,0.290004347826087,0.30439130434782613,0.2722391304347826,0.2695173913043479,0.31144782608695654,0.3023347826086957,0.3214130434782609,0.2871347826086957,0.2888304347826087,0.2999391304347826,0.3163086956521739,0.30683043478260874,0.3020217391304348,0.34313043478260874,0.2783857142857143
43,Distritos Regionales de Manejo Integrado,El Tinije,0.37161,0.3714130434782609,0.41472608695652174,0.35357826086956523,0.3966434782608696,0.3822304347826087,0.38499565217391307,0.35585652173913046,0.3705304347826087,0.3963086956521739,0.38586521739130436,0.38798695652173915,0.36833043478260874,0.3921,0.4115217391304348,0.36713913043478263,0.3912,0.41286521739130433,0.3946695652173913,0.38757391304347827,0.3964782608695652,0.3905,0.4004086956521739,0.3827434782608696,0.38998695652173915,0.3534714285714286
44,Parques Naturales Regionales,San Miguel de los Farallones,0.35976,0.39714782608695653,0.4511565217391304,0.4463478260869565,0.41020869565217394,0.43536956521739134,0.5053695652173913,0.42051739130434784,0.44726086956521743,0.46941739130434784,0.40847826086956524,0.4092521739130435,0.4223217391304348,0.4146304347826087,0.40754347826086956,0.4099478260869565,0.39902608695652175,0.3874173913043479,0.3725434782608696,0.43277391304347834,0.41240000000000004,0.4033652173913044,0.41949565217391305,0.3737608695652174,0.42459565217391304,0.36221428571428577
45,Distritos Regionales de Manejo Integrado,El Bocachico,0.35002,0.30815652173913044,0.3144608695652174,0.31022608695652176,0.2987130434782609,0.3197086956521739,0.33000869565217394,0.3184391304347826,0.31799130434782613,0.3193217391304348,0.32044782608695654,0.3150434782608696,0.29703913043478264,0.31919565217391305,0.32199565217391307,0.3266304347826087,0.30947391304347827,0.3558869565217392,0.31807391304347826,0.3130217391304348,0.3430956521739131,0.3463826086956522,0.33939565217391304,0.3519478260869565,0.3151260869565218,0.4093
46,Reserva Natural de la Sociedad Civil,Altamira,0.36585500000000004,0.36606086956521744,0.4150086956521739,0.37912173913043484,0.3730478260869565,0.3934217391304348,0.3908347826086957,0.3896913043478261,0.39406521739130435,0.4227,0.41786521739130433,0.4051608695652174,0.4021608695652174,0.39954782608695655,0.3821478260869565,0.4106217391304348,0.436804347826087,0.44493478260869573,0.3934304347826087,0.40898260869565217,0.4277478260869565,0.44331739130434783,0.42419565217391303,0.4282565217391304,0.4327521739130435,0.37332857142857145
