ADM0_ES,ADM0_PCODE,ADM1ALT1ES,ADM1ALT2ES,ADM1_ES,ADM1_PCODE,ADM1_REF,CIR_Index,CWC,FAPAR,FID,IRECI_Index,LAI,PVI_Index,SAVI_Index,Shape_Area,Shape_Leng,TSAVI_Index,administra,app_id,categoria,centroid_x,centroid_y,date,escala,fecha_act,fecha_regi,hectareas0,hectareas_,id_pnn,nombre,organizaci,perimetro_,record_id,resolucion,territoria,type,url,validOn,validTo,validado,wkid,longitude,latitude
Colombia,CO,,,Casanare,CO85,,0.2982303202152252,0.0827830582857132,0.20980560779571533,192,-0.004688122775405645,0.894690990447998,0.10935911536216736,0.2277534008026123,3.61506314804,12.1327535552,0.18774506449699402,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.77941461000002,5.27224644,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1565827200000}","{'type': 'Date', 'value': 1565827200000}",2597.56810774,2597.5681,1479.0,Mata de Palma,Parques Nacionales Naturales de Colombia,,1865.0,078,,,https://runap.parquesnacionales.gov.co/area-protegida/1479,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.76225812785565,5.248284880439574
Colombia,CO,,,Casanare,CO85,,0.30522164702415466,-0.02659556269645691,0.2184748649597168,193,0.003530329093337059,0.9156649708747864,0.11943725496530533,0.24052077531814575,3.61506314804,12.1327535552,0.1999807208776474,PNNC,1.0,Reserva Natural de la Sociedad Civil,-70.74339338,5.37488934,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1401926400000}","{'type': 'Date', 'value': 1401926400000}",842.86238668,842.895,719.0,Algarrobo Del Lagunazo,Parques Nacionales Naturales de Colombia,,739.0,0080,,,https://runap.parquesnacionales.gov.co/area-protegida/719,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-70.73261846901838,5.378628695265708
Colombia,CO,,,Casanare,CO85,,0.29826200008392334,0.016820531338453293,0.20984487235546112,194,-0.01912202686071396,0.89478600025177,0.12415468692779541,0.24191825091838837,3.61506314804,12.1327535552,0.20292223989963531,CORPORINOQUIA,1.0,Distritos Regionales de Manejo Integrado,-72.45972108,4.94526663,"{'type': 'Date', 'value': 1514764800000}",,,,13757.75267263,13768.0,1040.0,El Tinije,Corporación Autónoma Regional de la Orinoquía,,1144.0,08012,,,https://runap.parquesnacionales.gov.co/area-protegida/1040,"{'type': 'Date', 'value': 1586995200000}",,Si,0,-72.43726776412431,4.917499841821767
Colombia,CO,,,Casanare,CO85,,0.3431735038757324,0.06855068355798721,0.2655351459980011,195,0.001730056363157928,1.0295205116271973,0.1483166217803955,0.2831389307975769,3.61506314804,12.1327535552,0.23884615302085876,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.81819038,5.23564688,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1565740800000}","{'type': 'Date', 'value': 1565740800000}",2941.131126,2941.1311,1472.0,Altamira,Parques Nacionales Naturales de Colombia,,1861.0,043,,,https://runap.parquesnacionales.gov.co/area-protegida/1472,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.85831963382545,5.231224205855944
Colombia,CO,,,Casanare,CO85,,0.3285754919052124,0.041777826845645905,0.2474336177110672,196,0.008036425337195396,0.985726535320282,0.11929143965244293,0.24969957768917084,3.61506314804,12.1327535552,0.20557725429534912,PNNC,1.0,Reserva Natural de la Sociedad Civil,-70.23071261,5.68543474,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1585612800000}","{'type': 'Date', 'value': 1585612800000}",2502.98782296,2502.9878,1549.0,Veracruz,Parques Nacionales Naturales de Colombia,,1995.0,225,,,https://runap.parquesnacionales.gov.co/area-protegida/1549,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-70.21891396213091,5.664347932986816
Colombia,CO,,,Casanare,CO85,,0.22172994911670685,-0.03893190994858742,0.11494514346122742,197,0.00540199177339673,0.6651898622512817,0.0765465795993805,0.16431529819965363,3.61506314804,12.1327535552,0.13445571064949036,PNNC,1.0,Reserva Natural de la Sociedad Civil,-70.89107903,5.37803895,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1516752000000}","{'type': 'Date', 'value': 1516752000000}",1626.29620896,1625.3144,736.0,Limonal,Parques Nacionales Naturales de Colombia,,1570.0,0005,,,https://runap.parquesnacionales.gov.co/area-protegida/736,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-70.89974644572061,5.403956745379192
Colombia,CO,,,Casanare,CO85,,0.30328258872032166,0.09106891602277756,0.21607041358947754,198,0.00010493625450180843,0.9098477959632874,0.1128283441066742,0.23325225710868835,3.61506314804,12.1327535552,0.19263394176959991,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.60643599,5.43181544,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1452038400000}","{'type': 'Date', 'value': 1452038400000}",602.45988406,523.2865,828.0,La Palmita,Parques Nacionales Naturales de Colombia,,1038.0,0062,,,https://runap.parquesnacionales.gov.co/area-protegida/828,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.60662155071242,5.441806086371668
Colombia,CO,,,Casanare,CO85,,0.29718559980392456,0.014722835272550583,0.2085101306438446,199,0.001285770907998085,0.8915567994117737,0.12153157591819763,0.2390800565481186,3.61506314804,12.1327535552,0.2000223845243454,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.9140135,5.31893263,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1403654400000}","{'type': 'Date', 'value': 1403654400000}",6500.97842713,6545.0,694.0,Hato Venecia De Guanapalo,Parques Nacionales Naturales de Colombia,,741.0,0016,,,https://runap.parquesnacionales.gov.co/area-protegida/694,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.95352101492139,5.35178035491163
Colombia,CO,,,Casanare,CO85,,0.35574954748153687,0.11585891246795654,0.2811294198036194,200,0.011447066441178322,1.0672485828399658,0.13507336378097534,0.27632156014442444,3.61506314804,12.1327535552,0.22881336510181427,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.71956579,5.18523636,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1509408000000}","{'type': 'Date', 'value': 1509408000000}",4043.56088602,4000.0,761.0,Matabrava,Parques Nacionales Naturales de Colombia,,1467.0,0053,,,https://runap.parquesnacionales.gov.co/area-protegida/761,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.75158916909132,5.156461330133316
Colombia,CO,,,Casanare,CO85,,0.31194883584976196,0.041940074414014816,0.2268165498971939,201,0.001219490310177207,0.9358465075492859,0.11730656772851944,0.24117381870746613,3.61506314804,12.1327535552,0.19945497810840607,CORPORINOQUIA,1.0,Distritos Regionales de Manejo Integrado,-72.59272093,4.48346828,"{'type': 'Date', 'value': 1514764800000}",,,,20120.16620476,20133.84,1039.0,Mata de la Urama,Corporación Autónoma Regional de la Orinoquía,,1146.0,07008,,,https://runap.parquesnacionales.gov.co/area-protegida/1039,"{'type': 'Date', 'value': 1586995200000}",,Si,0,-72.57290275988031,4.428049280904467
Colombia,CO,,,Casanare,CO85,,0.4241657555103302,0.25154098868370056,0.3659655451774597,202,0.0033645471557974815,1.272497296333313,0.16573767364025116,0.33401772379875183,3.61506314804,12.1327535552,0.2776625454425812,PNNC,1.0,Reserva Natural de la Sociedad Civil,-70.77323433,5.33124662,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1511395200000}","{'type': 'Date', 'value': 1511395200000}",814.99085111,814.9475,804.0,Buenaventura,Parques Nacionales Naturales de Colombia,,1516.0,0066,,,https://runap.parquesnacionales.gov.co/area-protegida/804,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-70.7745735791255,5.32832425844838
Colombia,CO,,,Casanare,CO85,,0.32795318961143494,0.04503786936402321,0.2466619461774826,203,0.003878706833347678,0.9838595390319824,0.13112209737300873,0.2610701024532318,3.61506314804,12.1327535552,0.21771736443042755,PNNC,1.0,Reserva Natural de la Sociedad Civil,-70.75233781,5.39763654,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1392940800000}","{'type': 'Date', 'value': 1392940800000}",842.96352449,842.99,717.0,Betania Del Lagunazo,Parques Nacionales Naturales de Colombia,,719.0,0079,,,https://runap.parquesnacionales.gov.co/area-protegida/717,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-70.76030487808296,5.390342083315871
Colombia,CO,,,Casanare,CO85,,0.30650898814201355,0.008126003667712212,0.22007116675376892,204,0.01496111135929823,0.919526994228363,0.1283542662858963,0.24929121136665344,3.61506314804,12.1327535552,0.20929230749607086,CORPORINOQUIA,1.0,Distritos Regionales de Manejo Integrado,-72.59272093,4.48346828,"{'type': 'Date', 'value': 1514764800000}",,,,20120.16620476,20133.84,1039.0,Mata de la Urama,Corporación Autónoma Regional de la Orinoquía,,1146.0,07008,,,https://runap.parquesnacionales.gov.co/area-protegida/1039,"{'type': 'Date', 'value': 1586995200000}",,Si,0,-72.64656334973475,4.468651454872239
Colombia,CO,,,Casanare,CO85,,0.3670330345630646,0.13216713070869446,0.2951209843158722,205,-0.003171621821820736,1.1010991334915161,0.14525388181209564,0.2907772362232208,3.61506314804,12.1327535552,0.24214409291744232,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.78939750000002,5.15952822,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1509408000000}","{'type': 'Date', 'value': 1509408000000}",3993.40449174,3994.117,714.0,La Bramadora,Parques Nacionales Naturales de Colombia,,1470.0,0074,,,https://runap.parquesnacionales.gov.co/area-protegida/714,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.73430723076446,5.186778412760499
Colombia,CO,,,Casanare,CO85,,0.2786552608013153,0.09195643663406372,0.18553252518177032,206,0.006693409755825996,0.8359658122062683,0.09175479412078857,0.20156128704547882,3.61506314804,12.1327535552,0.16404831409454346,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.71956579,5.18523636,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1509408000000}","{'type': 'Date', 'value': 1509408000000}",4043.56088602,4000.0,761.0,Matabrava,Parques Nacionales Naturales de Colombia,,1467.0,0053,,,https://runap.parquesnacionales.gov.co/area-protegida/761,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.69664673410188,5.18083358518407
Colombia,CO,,,Casanare,CO85,,0.3542461395263672,0.08024010062217712,0.27926522493362427,207,-0.003405502298846841,1.0627384185791016,0.1393095850944519,0.2798093557357788,3.61506314804,12.1327535552,0.23280614614486694,PNNC,1.0,Reserva Natural de la Sociedad Civil,-72.01779665,5.19302207,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1645488000000}","{'type': 'Date', 'value': 1645488000000}",867.21852299,867.2185,1782.0,La Albania,Parques Nacionales Naturales de Colombia,,2276.0,199,,,https://runap.parquesnacionales.gov.co/area-protegida/1782,"{'type': 'Date', 'value': 1586995200000}",,Si,0,-71.99476622988774,5.194362069805971
Colombia,CO,,,Casanare,CO85,,0.27732470631599426,0.0006671377341262996,0.18388263881206512,208,-0.002323492895811796,0.8319740891456604,0.10334628820419312,0.21346427500247955,3.61506314804,12.1327535552,0.17633047699928284,PNNC,1.0,Reserva Natural de la Sociedad Civil,-70.89107903,5.37803895,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1516752000000}","{'type': 'Date', 'value': 1516752000000}",1626.29620896,1625.3144,736.0,Limonal,Parques Nacionales Naturales de Colombia,,1570.0,0005,,,https://runap.parquesnacionales.gov.co/area-protegida/736,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-70.88928946982969,5.366430320323595
Colombia,CO,,,Casanare,CO85,,0.44847339391708374,0.2625451683998108,0.396107017993927,209,-0.007710912264883518,1.3454201221466064,0.17994101345539093,0.35760125517845154,3.61506314804,12.1327535552,0.2983671724796295,CORPORINOQUIA,1.0,Distritos Regionales de Manejo Integrado,-72.45972108,4.94526663,"{'type': 'Date', 'value': 1514764800000}",,,,13757.75267263,13768.0,1040.0,El Tinije,Corporación Autónoma Regional de la Orinoquía,,1144.0,08012,,,https://runap.parquesnacionales.gov.co/area-protegida/1040,"{'type': 'Date', 'value': 1586995200000}",,Si,0,-72.3929518623578,4.895138533366702
Colombia,CO,,,Casanare,CO85,,0.26037460565567017,-0.017172636464238167,0.16286450624465942,210,-0.001476131146773696,0.7811238169670105,0.09913375228643417,0.2025098204612732,3.61506314804,12.1327535552,0.16775356233119965,PNNC,1.0,Reserva Natural de la Sociedad Civil,-70.33653741,5.67885627,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1578873600000}","{'type': 'Date', 'value': 1578873600000}",840.27072863,840.2707,1543.0,El Venado,Parques Nacionales Naturales de Colombia,,1956.0,185,,,https://runap.parquesnacionales.gov.co/area-protegida/1543,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-70.34160271299588,5.689090973534652
Colombia,CO,,,Casanare,CO85,,0.2991844415664673,-0.03563593327999115,0.21098868548870087,211,0.0082840071991086,0.8975532650947571,0.11898148059844971,0.23757034540176392,3.61506314804,12.1327535552,0.19797100126743317,PNNC,1.0,Reserva Natural de la Sociedad Civil,-70.64154922,5.44381685,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1513036800000}","{'type': 'Date', 'value': 1513036800000}",418.75154691,418.7758,734.0,El Campín,Parques Nacionales Naturales de Colombia,,1528.0,0082,,,https://runap.parquesnacionales.gov.co/area-protegida/734,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-70.64264597232462,5.44632704807217
Colombia,CO,,,Casanare,CO85,,0.3203648328781128,0.027229493483901024,0.2372523993253708,212,0.011803580448031425,0.9610944986343384,0.11255398392677307,0.23951596021652222,3.61506314804,12.1327535552,0.19639959931373596,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.30460053,6.10176721,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1573948800000}","{'type': 'Date', 'value': 1573948800000}",2126.83199634,2126.832,1516.0,Las Piñas,Parques Nacionales Naturales de Colombia,,1921.0,168,,,https://runap.parquesnacionales.gov.co/area-protegida/1516,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.31666968413019,6.115745613913155
Colombia,CO,,,Casanare,CO85,,0.3054313063621521,0.08855613321065903,0.21873481571674347,213,0.0026150450576096773,0.9162939190864563,0.11373812705278397,0.23501597344875336,3.61506314804,12.1327535552,0.19411493837833405,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.13328488,5.13780436,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1587686400000}","{'type': 'Date', 'value': 1587686400000}",448.22187266,448.2218,1584.0,La Chivera,Parques Nacionales Naturales de Colombia,,2021.0,218,,,https://runap.parquesnacionales.gov.co/area-protegida/1584,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.13939187203312,5.134569542732469
Colombia,CO,,,Casanare,CO85,,0.25849050283432007,-0.11375342309474945,0.16052821278572083,214,0.0021770212333649397,0.7754714488983154,0.10720767080783844,0.20930862426757812,3.61506314804,12.1327535552,0.1754748374223709,PNNC,1.0,Reserva Natural de la Sociedad Civil,-70.76180935,5.28005268,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1559692800000}","{'type': 'Date', 'value': 1559692800000}",6405.3887807,6405.388,1441.0,Miravalles,Parques Nacionales Naturales de Colombia,,1816.0,191,,,https://runap.parquesnacionales.gov.co/area-protegida/1441,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-70.83498503782708,5.284168437456727
Colombia,CO,,,Casanare,CO85,,0.2816471755504608,0.03547540679574013,0.18924248218536377,215,0.006612532306462526,0.8449414968490601,0.10972921550273895,0.2214808315038681,3.61506314804,12.1327535552,0.18403910100460052,PNNC,1.0,Reserva Natural de la Sociedad Civil,-72.09577542,4.65533051,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1556236800000}","{'type': 'Date', 'value': 1556236800000}",1213.16935953,1213.1694,1440.0,Corozito,Parques Nacionales Naturales de Colombia,,1787.0,152,,,https://runap.parquesnacionales.gov.co/area-protegida/1440,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-72.09674665852515,4.662159048765903
Colombia,CO,,,Casanare,CO85,,0.24915079772472382,-0.02243615873157978,0.14894698560237885,216,-0.0023298384621739388,0.7474523782730103,0.08655963093042374,0.18522770702838898,3.61506314804,12.1327535552,0.15168121457099915,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.23919304,4.90085989,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1655164800000}","{'type': 'Date', 'value': 1655164800000}",2093.27746371,2093.2775,1832.0,Charanga,Parques Nacionales Naturales de Colombia,,2335.0,053,,,https://runap.parquesnacionales.gov.co/area-protegida/1832,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.25080420767019,4.880855470466371
Colombia,CO,,,Casanare,CO85,,0.4199267029762268,0.2282121330499649,0.36070913076400757,217,-0.010564316064119339,1.2597801685333252,0.1694318950176239,0.335715651512146,3.61506314804,12.1327535552,0.28032925724983215,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.74628269,5.11604655,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1509408000000}","{'type': 'Date', 'value': 1509408000000}",3978.39408736,4026.8,788.0,Caño Viejo,Parques Nacionales Naturales de Colombia,,1466.0,0010,,,https://runap.parquesnacionales.gov.co/area-protegida/788,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.71870517635003,5.126849637793012
Colombia,CO,,,Casanare,CO85,,0.4791506230831146,0.3532837927341461,0.43414679169654846,218,-0.037728067487478256,1.4374518394470215,0.20016425848007202,0.38927242159843445,3.61506314804,12.1327535552,0.3266959488391876,CORPORINOQUIA,1.0,Parques Naturales Regionales,-72.72112108,5.1365313,"{'type': 'Date', 'value': 1514764800000}",,,,3376.67707923,3379.45,590.0,San Miguel de los Farallones,Corporación Autónoma Regional de la Orinoquía,,904.0,08005,,,https://runap.parquesnacionales.gov.co/area-protegida/590,"{'type': 'Date', 'value': 1586995200000}",,Si,0,-72.71760089114026,5.141762975895474
Colombia,CO,,,Casanare,CO85,,0.3761659562587738,0.18858632445335388,0.30644580721855164,219,0.0014737268211320043,1.1284979581832886,0.13701961934566498,0.28632986545562744,3.61506314804,12.1327535552,0.23583242297172546,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.52514115,4.73262543,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1632960000000}","{'type': 'Date', 'value': 1632960000000}",9094.05584956,9094.0559,1736.0,El Boral,Parques Nacionales Naturales de Colombia,,2198.0,102,,,https://runap.parquesnacionales.gov.co/area-protegida/1736,"{'type': 'Date', 'value': 1586995200000}",,Si,0,-71.48321816124216,4.7478983081028465
Colombia,CO,,,Casanare,CO85,,0.2434484213590622,-0.0025973995216190815,0.14187604188919067,220,0.011117071844637394,0.7303452491760254,0.0772365853190422,0.1727079153060913,3.61506314804,12.1327535552,0.1400056630373001,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.27432822,4.91771088,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1657497600000}","{'type': 'Date', 'value': 1657497600000}",1360.03469871,1360.0347,1831.0,Buenavista,Parques Nacionales Naturales de Colombia,,2336.0,051,,,https://runap.parquesnacionales.gov.co/area-protegida/1831,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.27159288980661,4.951479025817128
Colombia,CO,,,Casanare,CO85,,0.5341445207595825,0.426129013299942,0.5023391842842102,221,-0.005148987285792828,1.6024335622787476,0.21914856135845184,0.4303596019744873,3.61506314804,12.1327535552,0.36022377014160156,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.60643599,5.43181544,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1452038400000}","{'type': 'Date', 'value': 1452038400000}",602.45988406,523.2865,828.0,La Palmita,Parques Nacionales Naturales de Colombia,,1038.0,0062,,,https://runap.parquesnacionales.gov.co/area-protegida/828,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.60949916776066,5.4261740783086285
Colombia,CO,,,Casanare,CO85,,0.32226210832595825,0.17524240911006927,0.23960502445697784,222,0.02530398964881897,0.9667863845825195,0.14421741664409637,0.2700467109680176,3.61506314804,12.1327535552,0.22904887795448303,PNNC,1.0,Reserva Natural de la Sociedad Civil,-70.76180935,5.28005268,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1559692800000}","{'type': 'Date', 'value': 1559692800000}",6405.3887807,6405.388,1441.0,Miravalles,Parques Nacionales Naturales de Colombia,,1816.0,191,,,https://runap.parquesnacionales.gov.co/area-protegida/1441,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-70.74495041623136,5.289200015755926
Colombia,CO,,,Casanare,CO85,,0.27633288502693176,0.008350659161806107,0.1826527863740921,223,0.004558571148663759,0.8289986848831177,0.10070553421974182,0.2103908360004425,3.61506314804,12.1327535552,0.17329701781272888,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.30314005,6.12970662,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1574899200000}","{'type': 'Date', 'value': 1574899200000}",2460.04402132,2460.044,1519.0,Santa Trinidad,Parques Nacionales Naturales de Colombia,,1928.0,166,,,https://runap.parquesnacionales.gov.co/area-protegida/1519,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.30214325551583,6.120583510892942
Colombia,CO,,,Casanare,CO85,,0.2493010312318802,0.07228273153305054,0.14913327991962433,224,0.007218923885375261,0.7479031085968018,0.07926162332296371,0.17705796658992767,3.61506314804,12.1327535552,0.14356392621994019,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.01851749,5.34381857,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1515110400000}","{'type': 'Date', 'value': 1515110400000}",4968.3326316,4968.3293,1281.0,Medano Los Morrucos,Parques Nacionales Naturales de Colombia,,1546.0,143,,,https://runap.parquesnacionales.gov.co/area-protegida/1281,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.03612398889986,5.325410394560243
Colombia,CO,,,Casanare,CO85,,0.38766878843307495,0.17077967524528503,0.3207092881202698,225,-0.002503024647012353,1.16300630569458,0.13883015513420105,0.2926153838634491,3.61506314804,12.1327535552,0.24049966037273407,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.23919304,4.90085989,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1655164800000}","{'type': 'Date', 'value': 1655164800000}",2093.27746371,2093.2775,1832.0,Charanga,Parques Nacionales Naturales de Colombia,,2335.0,053,,,https://runap.parquesnacionales.gov.co/area-protegida/1832,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.23204287706625,4.922742066914429
Colombia,CO,,,Casanare,CO85,,0.34780147671699524,0.10868147760629654,0.27127382159233093,226,0.004675519187003374,1.0434043407440186,0.13952288031578064,0.2773042619228363,3.61506314804,12.1327535552,0.23136480152606964,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.76691139,5.13423822,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1509408000000}","{'type': 'Date', 'value': 1509408000000}",4095.08236191,4088.36,715.0,La Travesada,Parques Nacionales Naturales de Colombia,,1468.0,0073,,,https://runap.parquesnacionales.gov.co/area-protegida/715,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.79901316475141,5.120974427396843
Colombia,CO,,,Casanare,CO85,,0.45801404118537903,0.24231339991092682,0.4079374372959137,227,0.012535269372165203,1.3740421533584595,0.19336189329624176,0.37389761209487915,3.61506314804,12.1327535552,0.3142859935760498,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.92700626,5.69724861,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1590710400000}","{'type': 'Date', 'value': 1590710400000}",498.27018835,498.2701,1611.0,Fundo Vida Tranquila,Parques Nacionales Naturales de Colombia,,2057.0,021,,,https://runap.parquesnacionales.gov.co/area-protegida/1611,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.93514392830433,5.694405519960333
Colombia,CO,,,Casanare,CO85,,0.31352972984313965,0.1177639365196228,0.22877685725688934,228,0.0024414220824837685,0.940589189529419,0.11818364262580872,0.2426772266626358,3.61506314804,12.1327535552,0.20076139271259308,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.35766948,6.03924821,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1332288000000}","{'type': 'Date', 'value': 1332288000000}",9881.50006573,9887.628,259.0,La Aurora,Parques Nacionales Naturales de Colombia,,536.0,0195,,,https://runap.parquesnacionales.gov.co/area-protegida/259,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.38841111442387,6.055288719613177
Colombia,CO,,,Casanare,CO85,,0.2902764081954956,0.06356296688318253,0.1999427229166031,229,0.0006690825684927404,0.870829164981842,0.10575002431869507,0.22096888720989227,3.61506314804,12.1327535552,0.18200203776359558,PNNC,1.0,Reserva Natural de la Sociedad Civil,-71.78939750000002,5.15952822,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1509408000000}","{'type': 'Date', 'value': 1509408000000}",3993.40449174,3994.117,714.0,La Bramadora,Parques Nacionales Naturales de Colombia,,1470.0,0074,,,https://runap.parquesnacionales.gov.co/area-protegida/714,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-71.77957689127211,5.18209162555156
Colombia,CO,,,Casanare,CO85,,0.28093135356903076,-0.07265497744083405,0.18835487961769104,230,0.005025691818445921,0.8427940607070923,0.1043580174446106,0.21590571105480194,3.61506314804,12.1327535552,0.17827388644218445,PNNC,1.0,Reserva Natural de la Sociedad Civil,-70.74339338,5.37488934,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1401926400000}","{'type': 'Date', 'value': 1401926400000}",842.86238668,842.895,719.0,Algarrobo Del Lagunazo,Parques Nacionales Naturales de Colombia,,739.0,0080,,,https://runap.parquesnacionales.gov.co/area-protegida/719,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-70.728668888389,5.37960840308181
Colombia,CO,,,Casanare,CO85,,0.26233235001564026,-0.052247192710638046,0.16529212892055511,231,0.005631155800074339,0.7869970798492432,0.1020001545548439,0.20609597861766815,3.61506314804,12.1327535552,0.17120833694934845,PNNC,1.0,Reserva Natural de la Sociedad Civil,-70.8558567,5.28790244,"{'type': 'Date', 'value': 1514764800000}",,"{'type': 'Date', 'value': 1565740800000}","{'type': 'Date', 'value': 1565740800000}",840.36091858,840.36,1471.0,El Peligro,Parques Nacionales Naturales de Colombia,,1860.0,036,,,https://runap.parquesnacionales.gov.co/area-protegida/1471,"{'type': 'Date', 'value': 1586995200000}",,Si,3117,-70.8425982323155,5.279526112038912
Colombia,CO,,,Casanare,CO85,,0.5038906335830688,0.3600330948829651,0.464824378490448,232,-0.009510352276265621,1.5116719007492065,0.20422305166721344,0.4036848843097687,3.61506314804,12.1327535552,0.3373008370399475,MinAmbiente,1.0,Reservas Forestales Protectoras Nacionales,-72.50404682,5.41534931,"{'type': 'Date', 'value': 1514764800000}",,,,2680.15489079,2700.0,423.0,Cuenca Hidrográfica de la Quebrada la Tablona,Ministerio de Ambiente y Desarrollo Sostenible,,642.0,"245,245",,,https://runap.parquesnacionales.gov.co/area-protegida/423,"{'type': 'Date', 'value': 1586995200000}",,Si,0,-72.48318350358909,5.422281562722868
