FID,categoria,nombre,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
20,Refugio de Vida Silvestre,Yabebyry,0.301815,0.29207826086956523,0.30651304347826086,0.2834478260869565,0.3089608695652174,0.31327826086956523,0.28441739130434784,0.2856608695652174,0.2656521739130435,0.29234347826086954,0.2798434782608696,0.29653913043478264,0.2840478260869565,0.2899391304347826,0.33292608695652176,0.29853478260869565,0.2838521739130435,0.26669565217391306,0.27896521739130437,0.27098260869565216,0.29352608695652177,0.28903478260869564,0.3263521739130435,0.3400739130434783,0.36556086956521744,0.3333521739130435
21,Reservas de la Biosfera Río Apa,Cerrado del Río Apa,0.3759,0.3614608695652174,0.3398652173913044,0.40165217391304353,0.38673478260869565,0.3684391304347826,0.3741434782608696,0.3465956521739131,0.3450739130434783,0.35681304347826087,0.35393913043478265,0.33906956521739134,0.413004347826087,0.38111739130434785,0.3959695652173913,0.40042173913043483,0.38189130434782614,0.3727130434782609,0.4169086956521739,0.3624,0.3730217391304348,0.3620913043478261,0.38779565217391304,0.4075956521739131,0.36778695652173915,0.38011304347826086
22,Parque Nacional,Paso Bravo,0.4193,0.4098347826086957,0.3990565217391305,0.4085521739130435,0.38998695652173915,0.37220000000000003,0.42146086956521744,0.40354347826086956,0.38578695652173917,0.40258695652173915,0.39449130434782614,0.3950217391304348,0.4349826086956522,0.3979521739130435,0.4467695652173913,0.4259869565217391,0.4209478260869565,0.38449130434782613,0.4234913043478261,0.3650304347826087,0.3994913043478261,0.35662608695652176,0.3629304347826087,0.4132913043478261,0.4124086956521739,0.4455
23,Reservas de la Biosfera Río Apa,Cerrado del Río Apa,0.40398000000000006,0.3975608695652174,0.34365217391304353,0.40558260869565216,0.4317826086956522,0.3852086956521739,0.38250434782608694,0.33792608695652177,0.3473826086956522,0.35676956521739134,0.3799608695652174,0.3729521739130435,0.3805608695652174,0.3470565217391305,0.4094521739130435,0.40733913043478265,0.3595260869565218,0.37446956521739133,0.39583478260869565,0.32986086956521743,0.3826391304347826,0.34223043478260873,0.38238695652173915,0.3733086956521739,0.33698260869565216,0.4482130434782609
24,Parque Nacional,Lago Ypoa,0.3871,0.3676695652173913,0.3696434782608696,0.3745260869565218,0.33485652173913044,0.3655521739130435,0.33860434782608695,0.38654782608695654,0.3187521739130435,0.3720913043478261,0.38857391304347827,0.38438695652173915,0.3729913043478261,0.3705869565217392,0.4098,0.41849565217391305,0.4027260869565218,0.3686521739130435,0.37186956521739134,0.46112608695652174,0.4091391304347826,0.47828695652173914,0.23406521739130437,0.4591739130434783,0.4482521739130435,0.3830652173913044
25,Parque Nacional,Lago Ypoa,0.41618000000000005,0.3377434782608696,0.3344521739130435,0.3704782608695652,0.34619565217391307,0.35352608695652177,0.4355652173913043,0.3896217391304348,0.37217826086956524,0.4086782608695652,0.37896956521739134,0.335804347826087,0.34264347826086955,0.4279391304347826,0.407304347826087,0.36814347826086957,0.38761739130434786,0.32929565217391304,0.35530869565217393,0.38855217391304353,0.35781739130434786,0.5663782608695652,0.2117086956521739,0.3460391304347826,0.4166565217391304,0.4216347826086957
26,Parque Nacional,Serrania San Luis,0.41978000000000004,0.40144347826086957,0.3816260869565218,0.43202173913043485,0.4019086956521739,0.3913086956521739,0.4336304347826087,0.37795217391304353,0.4043826086956522,0.42326956521739134,0.4039956521739131,0.40290000000000004,0.4056130434782609,0.3657304347826087,0.42710000000000004,0.3859217391304348,0.44337391304347834,0.417195652173913,0.40606521739130436,0.3518304347826087,0.4050217391304348,0.4034086956521739,0.34996086956521744,0.40117391304347827,0.3842826086956522,0.4281652173913043
27,Parque Nacional,Lago Ypoa,0.450945,0.3473086956521739,0.32238695652173915,0.3005434782608696,0.2780217391304348,0.3519478260869565,0.3756086956521739,0.3937434782608696,0.3110217391304348,0.4241739130434783,0.3547,0.33142608695652176,0.36976521739130436,0.36285652173913047,0.36050000000000004,0.37020434782608697,0.35097826086956524,0.3262260869565218,0.32590434782608696,0.3663,0.31148260869565214,0.4552695652173913,0.36757391304347825,0.36430434782608695,0.34771739130434787,0.26250869565217394
28,Parque Nacional,Lago Ypoa,0.43095500000000003,0.43421739130434783,0.4409217391304348,0.46765217391304353,0.44000869565217393,0.40258695652173915,0.43979565217391303,0.4205260869565217,0.4053434782608696,0.3962869565217392,0.4234565217391304,0.425495652173913,0.4103130434782609,0.4140913043478261,0.4296739130434783,0.45523913043478265,0.4427695652173913,0.4035086956521739,0.4042521739130435,0.3918956521739131,0.39092608695652176,0.41702173913043483,0.41986521739130434,0.40810869565217395,0.43792608695652174,0.42663913043478263
29,Parque Nacional,Lago Ypoa,0.383395,0.3631608695652174,0.3453086956521739,0.31673913043478263,0.3305173913043479,0.33704347826086956,0.30601739130434785,0.35945652173913045,0.29476956521739134,0.37144347826086954,0.3541086956521739,0.3435086956521739,0.3200130434782609,0.34556521739130436,0.3775782608695652,0.38249130434782613,0.3456130434782609,0.36410434782608697,0.33292608695652176,0.3297434782608696,0.22623478260869567,0.38957391304347827,0.3843782608695652,0.36331739130434787,0.38946521739130435,0.38409565217391306
